model,6000,12000,18000,24000
Reweighing,0.0970032215118408,0.1799993515014648,0.8955450057983398,0.5139961242675781
LFR,14.39599871635437,26.24800109863281,82.17841172218323,120.11900234222412
DisparateImpactRemover,0.2929997444152832,0.6949949264526367,0.8599987030029297,2.3650014400482178
Fair-SMOTE,1.2159974575042725,2.411000490188598,4.138466358184815,8.170003890991211
LTDD,0.0849981307983398,0.1839988231658935,0.5406513214111328,0.5869998931884766
PrejudiceRemover,17.20299792289734,34.78499674797058,32.864829540252686,45.90899920463562
FairnessConstraintModel,0.8690025806427002,1.98599910736084,3.178002119064331,4.288996934890747
DisparateMistreatmentModel,19.59499764442444,48.824997663497925,83.13866543769836,78.45700335502625
GerryFairClassifier,0.8920004367828369,1.3679993152618408,1.8789989948272705,2.3519978523254395
AdversarialDebiasing,3.4059972763061523,5.3909993171691895,8.971095323562622,11.304002285003662
ExponentiatedGradientReduction,5.330998659133911,12.384998559951782,19.014051914215088,13.270999431610107
GridSearchReduction,2.4399988651275635,4.257999658584595,6.83600115776062,6.555998086929321
MetaFairClassifier,2.4989981651306152,2.815997838973999,3.602900505065918,1.3390007019042969
FAGTB,3.0039966106414795,0.3569953441619873,1.5599966049194336,8.589999198913574
FairGeneralizedLinearModel,0.4139976501464844,1.179999828338623,2.815999746322632,4.026013612747192
GradualCompatibility,28.6279981136322,17.34100341796875,55.2759964466095,92.34299898147584
RejectOptionClassification,12.656001091003418,20.86399626731873,31.215848207473755,58.09699773788452
EqOddsPostprocessing,0.1020011901855468,0.201998233795166,0.3629961013793945,0.8819983005523682
CalibratedEqOddsPostprocessing,0.1170170307159423,0.2189996242523193,0.391000747680664,1.1360011100769043
JiangNachum,0.3879995346069336,0.3319957256317138,1.3165218830108645,1.0129971504211426
FaX,0.0949983596801757,0.1750009059906005,0.5655407905578613,0.5009975433349609
